ssp,spec,estimator,method,L,component,year,point,q025,q05,q10,q25,q50,q75,q90,q95,q975
SSP585,Interactive,AFE,Country resampling,2,All,2051,-0.03207492659455602,-0.19719467981961417,-0.17278566244028634,-0.14693134224590285,-0.09038418512538829,-0.02628570931100771,0.044837358073887945,0.11242195216023843,0.14708757325030472,0.19511243566862171
SSP585,Interactive,AFE,Country resampling,2,All,2052,-0.034529304863922694,-0.20906578761479694,-0.18277862947158993,-0.1563545616660407,-0.09597148658755675,-0.028303784202176885,0.04818078399760756,0.12001497578834054,0.1583600429276973,0.20864959967553168
SSP585,Interactive,AFE,Country resampling,2,All,2053,-0.03709346877940789,-0.22115775600182105,-0.1935055296000411,-0.16570440523937624,-0.10235858691419442,-0.030453071704838686,0.051365234894545864,0.12741159892329826,0.16912409657524724,0.22271207674968171
SSP585,Interactive,AFE,Country resampling,2,All,2054,-0.039768916839355795,-0.23345298774546258,-0.2043421428185444,-0.17529744395309377,-0.10874789574537816,-0.032245302053876435,0.05442426066208811,0.1362042648959454,0.18038754128022644,0.23809137179610168
SSP585,Interactive,AFE,Country resampling,2,All,2055,-0.042557082108183875,-0.2459278939849971,-0.21534130250145342,-0.18526827105222743,-0.11512414587148018,-0.03439548139069998,0.05740574882380767,0.14435105792740222,0.19408692939842867,0.2553577428533546
SSP585,Interactive,AFE,Country resampling,2,All,2056,-0.04502624312289283,-0.257844850263663,-0.2259790413317837,-0.19479833073420338,-0.1209570152078483,-0.03625282240055555,0.06103082531287357,0.1539002182026237,0.2065220224547622,0.27204812114124444
SSP585,Interactive,AFE,Country resampling,2,All,2057,-0.04795829273850771,-0.2705586240322024,-0.2372090997148177,-0.20466278197517127,-0.12771052548159775,-0.038482961257385595,0.06438955132040014,0.1627235084174072,0.22073721241645933,0.2888702637063074
SSP585,Interactive,AFE,Country resampling,2,All,2058,-0.05099890540967389,-0.28341211873365596,-0.2487772050874312,-0.2151570463317919,-0.13461564072872856,-0.04092267647834985,0.06820999599901267,0.17182053716963833,0.2346974990865984,0.3063289411385403
SSP585,Interactive,AFE,Country resampling,2,All,2059,-0.054148913125588116,-0.2963905312088219,-0.26046677201745994,-0.22580480710356193,-0.14201709096134596,-0.043496482064965314,0.07223241554446641,0.1814393113423124,0.2484400044844064,0.32513158653415786
SSP585,Interactive,AFE,Country resampling,2,All,2060,-0.05740907704066556,-0.30931260585412707,-0.27181428473248836,-0.2365933051841077,-0.14946564334087212,-0.04605993470622577,0.0764890859313277,0.1913260641021963,0.2626189699128922,0.3453273313364885
SSP585,Interactive,AFE,Country resampling,2,All,2061,-0.060008756253625006,-0.32150075216065194,-0.28256710499999677,-0.2461003339077849,-0.15510078478547906,-0.04740793122931258,0.08091476852272539,0.2030124984579132,0.278206453104334,0.3659754718949313
SSP585,Interactive,AFE,Country resampling,2,All,2062,-0.06337384263459567,-0.3343321941364782,-0.29451832865444827,-0.2570142705645681,-0.1626781024847528,-0.04987140810398816,0.0856524508706758,0.2138541506947896,0.29548148225657384,0.38794053354937397
SSP585,Interactive,AFE,Country resampling,2,All,2063,-0.06684164317604546,-0.3476394630797479,-0.30700414933759773,-0.2679868458542696,-0.1698047125251109,-0.05252375566481282,0.09103113845807415,0.2259332460691707,0.31426808602798617,0.41173015445402933
SSP585,Interactive,AFE,Country resampling,2,All,2064,-0.07041230961342515,-0.36112133970437255,-0.31956391528002714,-0.2783749631570333,-0.17752156785245807,-0.05482048916950283,0.09635391166244767,0.23794061492533095,0.3323315737557685,0.4377077044564644
SSP585,Interactive,AFE,Country resampling,2,All,2065,-0.074085922749899,-0.37442124343232486,-0.3321951870573277,-0.2895753615782579,-0.18523418811078116,-0.05707849343574206,0.10080087358361911,0.25049904482282975,0.3503079727087521,0.46503003660387404
SSP585,Interactive,AFE,Country resampling,2,All,2066,-0.07680231666397963,-0.38628949188744743,-0.3438729403703539,-0.2995859502670447,-0.19162866051716726,-0.05824664692228765,0.10722615310288813,0.2662979121768197,0.3699351737114921,0.49119318616193225
SSP585,Interactive,AFE,Country resampling,2,All,2067,-0.08056194280303419,-0.39950607507765024,-0.3565586450584298,-0.310866454280029,-0.19891422689604746,-0.0598797384653188,0.11195594756376087,0.2802807221434061,0.3912820024656028,0.5211785936912368
SSP585,Interactive,AFE,Country resampling,2,All,2068,-0.0844163184484833,-0.41271232267559715,-0.36876969148834243,-0.322099283334066,-0.20585801308329504,-0.06176264496494782,0.11818129611137645,0.29457822625765995,0.41247914339639,0.5527590321293953
SSP585,Interactive,AFE,Country resampling,2,All,2069,-0.08836501120529883,-0.42589555908249677,-0.38092772755128945,-0.3333767483429956,-0.2138415375565428,-0.06372009685384655,0.12326943947117319,0.30946895408801656,0.4330297339557919,0.5827577871235898
SSP585,Interactive,AFE,Country resampling,2,All,2070,-0.09240752236745509,-0.4390434311076963,-0.3930900629098227,-0.3446535560041555,-0.22177748166889005,-0.06548268860051626,0.12833599865157863,0.3249844107709706,0.4563116171766041,0.612363137992175
SSP585,Interactive,AFE,Country resampling,2,All,2071,-0.09515579526080953,-0.4504324436278854,-0.4049036469164368,-0.35511435821948323,-0.22902927818830995,-0.06666100752320708,0.13712111500946006,0.3410073474813038,0.47936225129480203,0.6471917546958283
SSP585,Interactive,AFE,Country resampling,2,All,2072,-0.0992667516569622,-0.46337693903920185,-0.417045743336232,-0.36638209160960555,-0.23693476797603288,-0.06935053203082997,0.14297433991876368,0.35707699015637856,0.5044983254777705,0.6797395238591146
SSP585,Interactive,AFE,Country resampling,2,All,2073,-0.10346321858205565,-0.47624950645703307,-0.42916230395855726,-0.37738490804344366,-0.24443117281447305,-0.07249223889076173,0.1489016814775625,0.376016786256559,0.5306908709456153,0.7135507078492248
SSP585,Interactive,AFE,Country resampling,2,All,2074,-0.10774430101469223,-0.4890395108745555,-0.44124378516295115,-0.3888187834388501,-0.25190849161607115,-0.07488242827833169,0.1550213911818621,0.3928286702956269,0.5579870270265392,0.7486681195188745
SSP585,Interactive,AFE,Country resampling,2,All,2075,-0.11210904589929693,-0.501736719288345,-0.45328089992196147,-0.4003827135712866,-0.2593710057258515,-0.07750916810768571,0.1628422613970636,0.41074355157570075,0.5864366769478879,0.79826678383119265
SSP585,Interactive,AFE,Country resampling,2,All,2076,-0.11478650947620928,-0.5124298688335618,-0.4648455346656114,-0.4106867460135492,-0.26587681429634524,-0.0783313333965231,0.17260730410367192,0.4321681151825156,0.6141302824770468,0.8434657733812018
SSP585,Interactive,AFE,Country resampling,2,All,2077,-0.11920603320528878,-0.5248598622165486,-0.47676721837759933,-0.42088373233021104,-0.2734299759522111,-0.08098003245431584,0.17975856567927762,0.45453174142914377,0.6448469862516313,0.8838186637832831
SSP585,Interactive,AFE,Country resampling,2,All,2078,-0.12370127184377888,-0.5371693116605802,-0.4886173603176229,-0.43219069015191364,-0.2804751589730806,-0.08379892481523404,0.18749346696602331,0.4765043044913977,0.6752648866943256,0.9259449997316295
