ssp,estimator,method,L,component,year,point,q025,q05,q10,q25,q50,q75,q90,q95,q975
SSP585,IFE,Joint analytic covariance,0,M4,2036,-0.01652561249880058,-0.04019940714920164,-0.036482817834107464,-0.03210360067504205,-0.025376826503207967,-0.016608766818092924,-0.008127760791533989,-9.417643582199698e-4,0.0023673529637373704,0.00749071255526986
SSP585,IFE,Joint analytic covariance,0,M4,2037,-0.01890308666344731,-0.04549475181392807,-0.04140067690857608,-0.03650245118269309,-0.028866485556652277,-0.018955721020082694,-0.009432658698883462,-0.0012478400362724252,0.002411293210615737,0.008225815161098911
SSP585,IFE,Joint analytic covariance,0,M4,2038,-0.021470117248573062,-0.05121632241214962,-0.046652231005119484,-0.041213336284400916,-0.032599790938327544,-0.02150431072372294,-0.010868062048168647,-0.0015661708185713882,0.0025961750010089174,0.008965864500485546
SSP585,IFE,Joint analytic covariance,0,M4,2039,-0.02423113466564908,-0.05729398514289312,-0.05223853760535294,-0.04623672188700451,-0.036597583371513004,-0.02426693531401075,-0.012414175430088603,-0.0020970474864851884,0.0027683750387153096,0.00969248212989669
SSP585,IFE,Joint analytic covariance,0,M4,2040,-0.027190342193562644,-0.06372705108972258,-0.05815995880500298,-0.051570034833429146,-0.04079659342019398,-0.02724651998635641,-0.014121020125024614,-0.002639419962559573,0.0026227676030163767,0.010330610698726142
SSP585,IFE,Joint analytic covariance,0,M4,2041,-0.03039747194139719,-0.07056365982993515,-0.06446717046626936,-0.05725282802770036,-0.045319701103112175,-0.030513306472970847,-0.01593258014792942,-0.0033484423311502223,0.0023599894920577884,0.011027169544091272
SSP585,IFE,Joint analytic covariance,0,M4,2042,-0.03375100224566252,-0.07768317839319021,-0.0710324805606552,-0.06318754734419649,-0.0500577729444773,-0.03391005108016715,-0.01789113302788531,-0.004163974342685164,0.002081406198392803,0.011767659732257288
SSP585,IFE,Joint analytic covariance,0,M4,2043,-0.03730936722538758,-0.08514455826745418,-0.07791982348146125,-0.06942286735953342,-0.055053855048601774,-0.037547455630400906,-0.01999426850551289,-0.004833097867745434,0.0019416786932362525,0.012498006394913799
SSP585,IFE,Joint analytic covariance,0,M4,2044,-0.04107541442449314,-0.09294355392106668,-0.08501722863710764,-0.07590330031707988,-0.06038887509286084,-0.04133056498641874,-0.022231360545755557,-0.005515662323696457,0.0016439581870878182,0.013214225894221113
SSP585,IFE,Joint analytic covariance,0,M4,2045,-0.04505172099824328,-0.10107517139820102,-0.09237691611089985,-0.08268886262848686,-0.065909436990840925,-0.04522748702185614,-0.024653518680455733,-0.006434227061941862,0.0014927254738719455,0.013912312645397898
SSP585,IFE,Joint analytic covariance,0,M4,2046,-0.049114508405545876,-0.10931390106066483,-0.09994269249552558,-0.08961306292116374,-0.07152644967178512,-0.049207364860784364,-0.027093658746827898,-0.007422082054214494,0.0012297407611181436,0.01463295137886155
SSP585,IFE,Joint analytic covariance,0,M4,2047,-0.05347293219490812,-0.11802978989825288,-0.10787825504943253,-0.09700091585421974,-0.077516936805651,-0.05351194543020804,-0.02982778673909048,-0.008679035572517032,7.551549758439847e-4,0.015312524435789352
SSP585,IFE,Joint analytic covariance,0,M4,2048,-0.0580406981617233,-0.12704941054337146,-0.11613315618550873,-0.1046674466195395,-0.08375288923607807,-0.057934154201555677,-0.032712873036531226,-0.01006031426837997,2.013305096372442e-4,0.01596610464877311
SSP585,IFE,Joint analytic covariance,0,M4,2049,-0.06281889217403436,-0.1363646244112152,-0.12465087926532117,-0.11260651873350991,-0.09027331367079114,-0.06270135900088142,-0.03580891944069939,-0.011357898825125372,-4.358296299099319e-4,0.016589887104601558
SSP585,IFE,Joint analytic covariance,0,M4,2050,-0.06780830842512697,-0.14596666544894488,-0.13357308352986733,-0.12081137914530618,-0.09703601036967838,-0.06766707591013194,-0.03889644592950134,-0.01275805547566716,-0.001114093904575504,0.01714044542621047
SSP585,IFE,Joint analytic covariance,0,M4,2051,-0.07253056267858926,-0.1551110079658453,-0.14197012685178526,-0.1284433189880429,-0.1034924550352331,-0.07235129603111384,-0.041760525448722635,-0.01399657407731772,-0.001482269215407198,0.017894136080127944
SSP585,IFE,Joint analytic covariance,0,M4,2052,-0.07784006073579919,-0.1651163654538368,-0.1512359698745961,-0.13698832208939954,-0.11065401886001053,-0.07751715057844688,-0.045135721871443935,-0.015541930467348416,-0.001905478268030066,0.018412701372084714
SSP585,IFE,Joint analytic covariance,0,M4,2053,-0.08335013746533926,-0.1753648866359416,-0.16075583550488304,-0.1457586365622819,-0.11803633493795715,-0.0829567502099155,-0.048657427419598,-0.01717216136237072,-0.0023811551073219953,0.018887919113162316
SSP585,IFE,Joint analytic covariance,0,M4,2054,-0.08905998658009107,-0.18584540030569918,-0.17049816093006814,-0.154744966957959,-0.12562606708958898,-0.08859206839870015,-0.05218824888056467,-0.018837170321899743,-0.0029206669656022706,0.01942907564434671
SSP585,IFE,Joint analytic covariance,0,M4,2055,-0.09496851630451897,-0.19654631058666122,-0.18045205008362522,-0.16398991106080704,-0.13343145772439804,-0.09437646062829824,-0.0560550110652237,-0.02077956422430744,-0.003951845407156841,0.020005942523444772
SSP585,IFE,Joint analytic covariance,0,M4,2056,-0.10012622161796936,-0.20608008155508017,-0.18944228080655395,-0.1723426409188918,-0.14029315413528237,-0.09961716142478988,-0.05917433568025507,-0.022015119195094978,-0.004349865675784156,0.020932445614980272
SSP585,IFE,Joint analytic covariance,0,M4,2057,-0.10627117460496172,-0.21698017695128774,-0.1996723794903822,-0.18185106949284446,-0.1483592674288653,-0.10566201776136508,-0.06322235445947505,-0.02410440457222363,-0.0054445950622098414,0.02147412444736629
SSP585,IFE,Joint analytic covariance,0,M4,2058,-0.11259631656369973,-0.22804873141346843,-0.21009921712481605,-0.1915182429875879,-0.15661836480947045,-0.11187270550617723,-0.06744564650767709,-0.026040252376536135,-0.006381293082002478,0.02190162036865314
SSP585,IFE,Joint analytic covariance,0,M4,2059,-0.11909905416251831,-0.23927282100877661,-0.2207137253484507,-0.2013226715676092,-0.16506471658580224,-0.11828625276435117,-0.07182638719314124,-0.028049129239164135,-0.0072601923967421725,0.022282990096904536
SSP585,IFE,Joint analytic covariance,0,M4,2060,-0.12577654138518168,-0.25063934189067855,-0.23150657722117354,-0.21128223812162666,-0.17369231337291186,-0.12487459569707038,-0.0763630165466481,-0.03045917107504244,-0.008203179543684063,0.02261133431648977
SSP585,IFE,Joint analytic covariance,0,M4,2061,-0.13107519236514187,-0.2600009976967764,-0.24112536403489337,-0.21918919467033435,-0.18083057099851033,-0.1303829866307633,-0.07947759429458373,-0.03155908274677784,-0.008659696214327434,0.023816106279220803
SSP585,IFE,Joint analytic covariance,0,M4,2062,-0.1378819154521832,-0.2713525687563746,-0.25208492411491346,-0.22915114491887426,-0.18951263773622662,-0.1369289454882584,-0.08407801522144967,-0.0339740048347434,-0.009648944120553095,0.024188010334887055
SSP585,IFE,Joint analytic covariance,0,M4,2063,-0.14483855211363972,-0.2827923566959227,-0.2631733431443682,-0.23920604053614647,-0.1983008500409543,-0.14359469352040954,-0.08881541658624878,-0.03649125258162952,-0.010841582298261078,0.02451374578266183
SSP585,IFE,Joint analytic covariance,0,M4,2064,-0.1519410450833637,-0.2943071833623225,-0.27422880445930736,-0.24935459724992892,-0.20735349041919518,-0.15063797928428058,-0.09368430753218707,-0.039111207109558885,-0.012233962334925956,0.024792923545736065
SSP585,IFE,Joint analytic covariance,0,M4,2065,-0.15918514405121365,-0.3059995216735876,-0.2852796635738707,-0.2595857807612644,-0.21634120775153956,-0.15782882690682337,-0.09868175681718055,-0.04183411829574767,-0.013709920630547521,0.025023445874570786
SSP585,IFE,Joint analytic covariance,0,M4,2066,-0.16449735278849198,-0.31542865283677846,-0.29371100302397263,-0.26758627012105934,-0.22329350385439536,-0.16355270172914138,-0.10159007927045266,-0.04276539238012799,-0.013876000123319774,0.0265209352870076
SSP585,IFE,Joint analytic covariance,0,M4,2067,-0.1717974563304584,-0.32708978041539216,-0.3046191251380831,-0.27796480751558034,-0.23249012766063767,-0.17077572649613249,-0.10656650492422848,-0.04547738399063183,-0.01535406034721859,0.026812385073367074
SSP585,IFE,Joint analytic covariance,0,M4,2068,-0.17921320848811528,-0.33877802659991985,-0.3155583722559652,-0.2884084239885161,-0.2417866872162298,-0.17810788596980992,-0.11166529277099979,-0.04827762869133103,-0.016907686020494642,0.027061363890631886
SSP585,IFE,Joint analytic covariance,0,M4,2069,-0.18673958267336233,-0.350070753521481,-0.32651735799110976,-0.29890704057276524,-0.25117546560038084,-0.18546792767181403,-0.1167508053785141,-0.05112549315360317,-0.018540759626901746,0.027266416482145513
SSP585,IFE,Joint analytic covariance,0,M4,2070,-0.19437143083639452,-0.3620641371276874,-0.3374848853878265,-0.3093163357811491,-0.26064868871139146,-0.19289222317132443,-0.12190686370569098,-0.054009499696479016,-0.020257246344423625,0.027426132860179735
SSP585,IFE,Joint analytic covariance,0,M4,2071,-0.19947010908046248,-0.3706979060140066,-0.345198615211712,-0.31630752013780705,-0.2671111142574669,-0.19788805134149473,-0.12480734833140847,-0.05388295920455612,-0.020154383128917885,0.029325532832458322
SSP585,IFE,Joint analytic covariance,0,M4,2072,-0.20709240496535042,-0.38191365247735076,-0.3560370973560878,-0.32640255717552297,-0.2762871593548512,-0.2052711466115122,-0.13017407074889445,-0.05662069129540509,-0.021845391597158568,0.029563940912721794
SSP585,IFE,Joint analytic covariance,0,M4,2073,-0.21479525503672492,-0.39308028609438256,-0.36708252639575756,-0.3364025001465922,-0.28590034275648785,-0.21266034769207742,-0.13562120496479696,-0.059459108231972854,-0.023609769980339226,0.029763977687119043
SSP585,IFE,Joint analytic covariance,0,M4,2074,-0.2225731782136644,-0.4041875922082436,-0.37786934932609867,-0.34673424657107876,-0.2954061870494181,-0.2204309739088996,-0.14114816106296263,-0.06254195756243378,-0.025442933055654204,0.02992480125190852
SSP585,IFE,Joint analytic covariance,0,M4,2075,-0.2304206450957328,-0.4154360714558862,-0.3885005334874475,-0.3573125482109316,-0.30502899248125315,-0.22809211784960837,-0.14679447085567313,-0.06570327912440722,-0.02734490344319307,0.030045621893647057
SSP585,IFE,Joint analytic covariance,0,M4,2076,-0.23506537671026717,-0.4230436835908231,-0.3965401570583492,-0.3648558508694912,-0.3112618875460894,-0.23298744039829222,-0.1498879801705226,-0.06627006179377601,-0.026808999854788098,0.03249840431065741
SSP585,IFE,Joint analytic covariance,0,M4,2077,-0.24284429467375668,-0.43433448967664734,-0.4075489064135828,-0.37505120929890556,-0.3199732413919323,-0.2407861195712701,-0.15562731372523084,-0.0694263508445016,-0.028663434522796866,0.03272001117682112
SSP585,IFE,Joint analytic covariance,0,M4,2078,-0.2506702545943509,-0.44564147866630555,-0.41837553622255214,-0.38486151610743313,-0.3291253654512098,-0.24877239627620235,-0.16123958360316945,-0.07265030242554497,-0.030577283482458487,0.03290898825565613
SSP585,IFE,Joint analytic covariance,0,M4,2079,-0.2585377658912861,-0.4566331353314167,-0.42907489569864543,-0.3946276913872373,-0.33805887755565833,-0.2566522555963293,-0.16690944099205116,-0.07577871046244544,-0.03255007167495265,0.033065015329229695
SSP585,IFE,Joint analytic covariance,0,M4,2080,-0.2664413543284949,-0.46753464022687297,-0.4397073537519048,-0.4042996147197512,-0.3477560445679371,-0.26454807881827147,-0.17264839763523288,-0.0789554791024361,-0.03458125323778068,0.033187826763460826
SSP585,IFE,Joint analytic covariance,0,M4,2081,-0.27044476172482024,-0.4742225226318707,-0.4464577137189591,-0.41045678407208314,-0.3513424769821091,-0.26840858811735585,-0.17476899670794607,-0.07930361964777123,-0.0327818776192734,0.03631665174302958
SSP585,IFE,Joint analytic covariance,0,M4,2082,-0.2782146696217451,-0.4842762151912655,-0.45679186679222455,-0.4207426152301318,-0.3603729785603499,-0.27616336928676205,-0.18056808430701715,-0.08259552342972143,-0.0346525209882275,0.03657143759917477
SSP585,IFE,Joint analytic covariance,0,M4,2083,-0.2860003586326939,-0.49466192268477444,-0.4670371830393707,-0.4304406686659899,-0.3695623139000499,-0.28372335235025103,-0.18621948515897094,-0.08594605335962062,-0.036570687934930464,0.03680128271115054
SSP585,IFE,Joint analytic covariance,0,M4,2084,-0.29379665578364844,-0.5049288724615102,-0.47712723764001375,-0.4404574504606559,-0.3787660985075859,-0.291408421067432,-0.1915441128177466,-0.08935377577091973,-0.038547552225565516,0.03700633956008645
SSP585,IFE,Joint analytic covariance,0,M4,2085,-0.30159845574366784,-0.5150714585466383,-0.48711096907059026,-0.44939974398829546,-0.3882538466596439,-0.2989564074784606,-0.19701918759642423,-0.09280504681000654,-0.040583332945438894,0.03718681581904284
SSP585,IFE,Joint analytic covariance,0,M4,2086,-0.30494119415479215,-0.5210181591108407,-0.4929838129370542,-0.45576958695466097,-0.39341934982301746,-0.3014022718144358,-0.1979188509384594,-0.09218625540927546,-0.03830245502466408,0.04103399567082582
SSP585,IFE,Joint analytic covariance,0,M4,2087,-0.3125637274719023,-0.5308899232340721,-0.5031595887421888,-0.46532043333815415,-0.4020002147638573,-0.3084336793325171,-0.2033567284322383,-0.09553468527795414,-0.038146188941014576,0.04137217244213049
SSP585,IFE,Joint analytic covariance,0,M4,2088,-0.3201745962487059,-0.5406271212684424,-0.5122399270262907,-0.4752601851983547,-0.41083228869714583,-0.31513944394325993,-0.20896399365563773,-0.09896720976573793,-0.03917972724791234,0.04235977086412051
SSP585,IFE,Joint analytic covariance,0,M4,2089,-0.3277691782999409,-0.550225649258339,-0.5218729946002632,-0.4845979900681,-0.4191833661434666,-0.32236519365380495,-0.21477154878415464,-0.1024428953386047,-0.04063305553611119,0.042654327289003126
SSP585,IFE,Joint analytic covariance,0,M4,2090,-0.33534295465465025,-0.5591637767370998,-0.5317637017673916,-0.49332853259307496,-0.42700864034720465,-0.3303437537673439,-0.2206018323164655,-0.10555204872219107,-0.042120210331419855,0.042918498419789744
SSP585,IFE,Joint analytic covariance,0,M4,2091,-0.33795305719042235,-0.5636908842702193,-0.5371842524082896,-0.49751372003082756,-0.43075833863383195,-0.33319682367427006,-0.22115456698110378,-0.10206920605519447,-0.039329678913933526,0.04765668757459181
SSP585,IFE,Joint analytic covariance,0,M4,2092,-0.34531711742499727,-0.5730369575529154,-0.5454431763213313,-0.5061427712990128,-0.4390152859401456,-0.3401476878405297,-0.22632791189213222,-0.1042814098634229,-0.041238142940607625,0.04832723650250609
SSP585,IFE,Joint analytic covariance,0,M4,2093,-0.3526466901592714,-0.58252296526492775,-0.5537120412349424,-0.5148082547258268,-0.44718131273691725,-0.3472260276884587,-0.2311925970371795,-0.10700012024104054,-0.0431813500364974,0.04901031212057491
SSP585,IFE,Joint analytic covariance,0,M4,2094,-0.3599378441377429,-0.5916184261959936,-0.5626062854231134,-0.5239506661276578,-0.4549552042561885,-0.35443302384037645,-0.23725642401415695,-0.11023270291390856,-0.04435180020433293,0.04970770954818346
SSP585,IFE,Joint analytic covariance,0,M4,2095,-0.36718677159626223,-0.5998633970925962,-0.5709707386674634,-0.5329432118339403,-0.46289206094349705,-0.36158140504489644,-0.24343627558243877,-0.11353391677860489,-0.044609928362921304,0.050421292255240176
SSP585,IFE,Joint analytic covariance,0,M4,2096,-0.3689500166595113,-0.6044085243511941,-0.5750031495379515,-0.5360945521433944,-0.4652813886896856,-0.3631852860189026,-0.24233473577048467,-0.11200487202850029,-0.03744690139037751,0.057087006429402204
SSP585,IFE,Joint analytic covariance,0,M4,2097,-0.3759277083624111,-0.6126433655041942,-0.583409145877203,-0.5444969155645862,-0.47304728210851377,-0.3701778185958113,-0.246245132548522,-0.11513732163654852,-0.039211948685891194,0.05813553106570456
SSP585,IFE,Joint analytic covariance,0,M4,2098,-0.3828521289346747,-0.6207233108449799,-0.5921914366788901,-0.5525795966983494,-0.4813927138210776,-0.3773386169812228,-0.2505116923879463,-0.11878515308963572,-0.04102115464664179,0.05921545242572
SSP585,IFE,Joint analytic covariance,0,M4,2099,-0.38972013985504705,-0.6286476384725118,-0.6011295680343721,-0.5608742410211978,-0.4893216200213343,-0.3840417083635156,-0.2557679829806153,-0.12240999367679865,-0.04146032519236667,0.0603290143306101
SSP585,IFE,Joint analytic covariance,0,M4,2100,-0.3965287321732891,-0.6364158810601241,-0.6077943079675768,-0.5692361413419406,-0.4968702398537817,-0.39030858376766414,-0.2605396140589389,-0.12513232754212614,-0.03958917007910502,0.06147852702270902
SSP585,IFE,Joint analytic covariance,0,IE,2021,1.1617710520939184e-5,-1.846878133074936e-5,-1.3233439071275166e-5,-8.862110056173653e-6,1.944609594239921e-6,1.1225595306474379e-5,2.0869157038333475e-5,2.9946852157092257e-5,3.614045276225108e-5,3.959419208233172e-5
