ssp,spec,estimator,L,component,year,point,q025,q05,q10,q25,q50,q75,q90,q95,q975
SSP585,Interactive,AFE,0,All,2069,-0.14667428525972903,-0.3743658824759993,-0.3434843230838383,-0.29975146000912645,-0.22426722734765892,-0.1328281896379933,-0.04216822631024733,0.0636078946368389,0.12711710419818925,0.1734427687285102
SSP585,Interactive,AFE,0,All,2070,-0.15246089867630397,-0.38646781194178853,-0.3552055533671452,-0.310089696561525,-0.23248085701904525,-0.13827637595763725,-0.04375936805916689,0.06571604212981078,0.13207324870658685,0.1804074824871683
SSP585,Interactive,AFE,0,All,2071,-0.15512380069780873,-0.3948320802913212,-0.36382086796896146,-0.31795177410578707,-0.23736216455562592,-0.14012029897341122,-0.04264594921313883,0.0703446581834133,0.14110982720441625,0.19391567540763227
SSP585,Interactive,AFE,0,All,2072,-0.16073587859089733,-0.4057072498073792,-0.3745975525765921,-0.32814092907440545,-0.2452625687000683,-0.145112725498578,-0.04431758289350393,0.07325560365916904,0.1470996144184136,0.20375828060747767
SSP585,Interactive,AFE,0,All,2073,-0.1663715452009018,-0.4164780378432709,-0.38455297545287304,-0.3383382589039242,-0.25309072380727154,-0.15011851343925697,-0.04578948665431032,0.07653208543388978,0.15289554704688973,0.2123789971504878
SSP585,Interactive,AFE,0,All,2074,-0.1720249619732972,-0.4271353242811796,-0.39551217976325925,-0.3485355096458084,-0.26114388016198825,-0.15532537516016837,-0.047414631241157024,0.07920580377612449,0.15860247728810054,0.220566136434588
SSP585,Interactive,AFE,0,All,2075,-0.17769028359158623,-0.4384141478402413,-0.40642657744328986,-0.35872457930066454,-0.26941984148947734,-0.15982771230671022,-0.049035616023485384,0.0819706459678251,0.16445451403864594,0.22896386887962414
SSP585,Interactive,AFE,0,All,2076,-0.17940467170816365,-0.4469663154882574,-0.41404704380146545,-0.36599268599676327,-0.27412955077061496,-0.16148705258712592,-0.0457919302748617,0.08930029354377803,0.17584860634805632,0.24134167203398826
SSP585,Interactive,AFE,0,All,2077,-0.18483698646397106,-0.4582227735406092,-0.423907169072753,-0.3760121006511789,-0.28121240468260156,-0.16570318161179265,-0.04654414576222962,0.09259711614747562,0.18313601165080393,0.25047345919330255
SSP585,Interactive,AFE,0,All,2078,-0.1902555684018291,-0.469383537072657,-0.4339150302372608,-0.38599800121910244,-0.28903582706167796,-0.16999181231819777,-0.04792846076716489,0.09601648466508234,0.19069249598696217,0.25985564963063834
SSP585,Interactive,AFE,0,All,2079,-0.19565468965734079,-0.4805244884811047,-0.4439801879674921,-0.3959431930199407,-0.2970853636214641,-0.17571318939859787,-0.04945266639591339,0.10009387174635638,0.19801682769816784,0.26949672861248064
SSP585,Interactive,AFE,0,All,2080,-0.20102866711078082,-0.49199721375578487,-0.4539323736391449,-0.40580126350784734,-0.3042422560281388,-0.18075576590915882,-0.050566052864752103,0.10446911583869416,0.20479545749679462,0.2794055815552911
SSP585,Interactive,AFE,0,All,2081,-0.20156082735723768,-0.5004110375946049,-0.4604533850735011,-0.41213154993683065,-0.30616380950744315,-0.18076809179073677,-0.04568578721290284,0.11472209688925254,0.21588629477642643,0.2946317665186401
SSP585,Interactive,AFE,0,All,2082,-0.20662047111626425,-0.5115931993309067,-0.47042482812561087,-0.42201325420332725,-0.3132601537841596,-0.18504935210484652,-0.04577279323896777,0.11932783573519687,0.22365646364311598,0.3054875745980905
SSP585,Interactive,AFE,0,All,2083,-0.21163141757053117,-0.5224559560061363,-0.47985102816930314,-0.43158143362057344,-0.32066565249487666,-0.18957926665084718,-0.046216592040927235,0.12434834176834617,0.23345149508525334,0.31900934718717044
SSP585,Interactive,AFE,0,All,2084,-0.21658826653427543,-0.5322616364906235,-0.4898424969526515,-0.4405548046025535,-0.32805161079269957,-0.19428489554760286,-0.04718815483426056,0.1294289587732399,0.2426840901429499,0.33123009234582484
SSP585,Interactive,AFE,0,All,2085,-0.2214856906103827,-0.5419042371565227,-0.4997214654046425,-0.4484795189000052,-0.3355418507605722,-0.19784383963297386,-0.04823560490142889,0.13464194873018087,0.25125668630419645,0.34273731809801095
SSP585,Interactive,AFE,0,All,2086,-0.22083422567473177,-0.5472175023787119,-0.506072864113013,-0.4539296304606433,-0.3370121116093982,-0.19665118461470332,-0.040090639858455124,0.14767890148267726,0.2666524267585211,0.3635086761257755
SSP585,Interactive,AFE,0,All,2087,-0.22536821325499712,-0.5567880888747523,-0.5164546401662565,-0.4619162452655555,-0.34439984929177914,-0.20026022041366304,-0.0395505925915928,0.15585643672614252,0.27614758417511787,0.37860696898549917
SSP585,Interactive,AFE,0,All,2088,-0.22982253683127307,-0.5674241842637108,-0.5253379513004945,-0.4711051180486292,-0.3510327395975489,-0.20445483499342365,-0.03965088615691803,0.16524105679454681,0.28745886035443,0.3942657208836545
SSP585,Interactive,AFE,0,All,2089,-0.2341922189434974,-0.5779648811643487,-0.5334481819596035,-0.4800227883775116,-0.3575461067377955,-0.20776010135760348,-0.039221222129379896,0.1748596346922109,0.2977832376611727,0.4105378209211221
SSP585,Interactive,AFE,0,All,2090,-0.23847235914436948,-0.5883459019219712,-0.5426093997730488,-0.487814968002709,-0.3636248225292318,-0.21197580556815138,-0.03902906320008839,0.18405768450323529,0.3104576804926512,0.4274500497471312
SSP585,Interactive,AFE,0,All,2091,-0.2365278254792733,-0.595382646958791,-0.5473510715907283,-0.4924784615977049,-0.3649194269598531,-0.2099755249196551,-0.030911119611885585,0.202590088623444,0.33688419095941563,0.45494355491197563
SSP585,Interactive,AFE,0,All,2092,-0.24040719599090932,-0.6039375403587114,-0.5561078625538184,-0.49981573155187853,-0.3707824434144744,-0.2134309119423799,-0.028303573735917714,0.21029480822912322,0.35404332513304143,0.4737603168908344
SSP585,Interactive,AFE,0,All,2093,-0.24417990812795465,-0.6117747025585456,-0.5647274011169505,-0.5069838133573565,-0.3768405274969344,-0.21599858899640118,-0.025971116883941908,0.21811087456992376,0.3698933734222457,0.4931412328864776
SSP585,Interactive,AFE,0,All,2094,-0.24784139577402708,-0.6194225112442507,-0.5731885677720617,-0.5146976839945384,-0.3830620400140192,-0.21821286862831235,-0.024178967400681983,0.22616120432823542,0.3843749448615958,0.5137753561248481
SSP585,Interactive,AFE,0,All,2095,-0.25138715412069246,-0.6268254707924386,-0.5814980812748779,-0.5214137842410933,-0.38952688639890154,-0.22084498708825107,-0.02334201295500904,0.2342817426457371,0.3992545787894049,0.5350547708446505
SSP585,Interactive,AFE,0,All,2096,-0.2479648179752485,-0.6306753336699656,-0.5854709574356879,-0.5217235889955726,-0.38863334699898594,-0.21503828019854704,-0.014309399117919508,0.24817482975724792,0.4246540752334549,0.5695507243184985
SSP585,Interactive,AFE,0,All,2097,-0.25102177649082624,-0.6388320502473845,-0.594809350048142,-0.5278171700378406,-0.39405605893817436,-0.21738378602235314,-0.012579086404683804,0.26120233388920205,0.4411270502216651,0.5933207001805069
SSP585,Interactive,AFE,0,All,2098,-0.25394685406953144,-0.6468649581493617,-0.6040315448781369,-0.5348401660077231,-0.4012667464350992,-0.21869487892174228,-0.010465754491033041,0.27088369460372497,0.4582348666605217,0.6182873465569177
SSP585,Interactive,AFE,0,All,2099,-0.25673579668279933,-0.6547766539557413,-0.6110119500692839,-0.5427210305099234,-0.4052270002663131,-0.22050823643043826,-0.007218645454508399,0.28407340778680784,0.47673382715513374,0.6489383041175586
SSP585,Interactive,AFE,0,All,2100,-0.25938437611420784,-0.662038751770819,-0.616619440385894,-0.549469176032482,-0.4104266035160229,-0.22160595275501493,0.0017323952605965975,0.2941074480531992,0.5011198550749155,0.6793827162642798
SSP585,Interactive,AFE,0,Dir,2021,-1.2216772256523623e-4,-3.803003451295972e-4,-3.5297778353376996e-4,-2.961927705281142e-4,-2.0618172463254814e-4,-1.1734824927822629e-4,-2.882328871381401e-5,5.388013228793121e-5,9.438332057667418e-5,1.3822940362878675e-4
SSP585,Interactive,AFE,0,Dir,2022,-3.8094703522761897e-4,-0.0011598887503661587,-0.0010750469611315095,-9.062693082434236e-4,-6.299412846957619e-4,-3.6783002363982575e-4,-9.949683367604933e-5,1.4725229145595709e-4,2.685770332474302e-4,4.086545421679244e-4
SSP585,Interactive,AFE,0,Dir,2023,-7.905263787966188e-4,-0.0023528179672153734,-0.0021795590698135913,-0.0018463809411236154,-0.0012901519756003677,-7.64961084895821e-4,-2.2412789750433926e-4,2.654848851932902e-4,5.051762651468558e-4,7.98490536677343e-4
SSP585,Interactive,AFE,0,Dir,2024,-0.001364797671985496,-0.0039647318856526805,-0.0036807325361778165,-0.0031300536952584613,-0.0022018088344193665,-0.0013173632430591442,-4.1811648026651715e-4,4.0278927973749225e-4,8.056536809210138e-4,0.0012924838500252445
SSP585,Interactive,AFE,0,Dir,2025,-0.0021173130350762293,-0.006010193874447197,-0.005591129710398995,-0.004775752306606207,-0.0033762844068498388,-0.00204222543530419,-6.966798220572334e-4,5.247581445620986e-4,0.001140902955481614,0.0018700135016193492
SSP585,Interactive,AFE,0,Dir,2026,-0.003107236786017431,-0.008589972029810553,-0.007974931270258218,-0.0068563342729193845,-0.004885240448908229,-0.0030094881396044992,-0.001094285418248575,6.024303187379677e-4,0.0014766341827472712,0.0024682841185448543
SSP585,Interactive,AFE,0,Dir,2027,-0.004272732360729892,-0.011584149547671008,-0.010752802849988669,-0.009283684390301606,-0.0066317429091334035,-0.004147977019692606,-0.0015786790165005504,6.643969017681834e-4,0.0018786210753375266,0.0031776595424678022
SSP585,Interactive,AFE,0,Dir,2028,-0.005657711614056038,-0.015040069321349122,-0.013974395343381017,-0.012122642570336784,-0.008690876160412142,-0.005507524459368918,-0.0021848325674089786,6.975565871249597e-4,0.0022857032896371056,0.003959660394053471
SSP585,Interactive,AFE,0,Dir,2029,-0.007273960008497116,-0.018979246373883034,-0.017664054481292973,-0.015366768466545522,-0.011053825950933127,-0.007064350031668776,-0.002921247388265852,6.968435372157754e-4,0.0026930509457477724,0.0047639215544409575
SSP585,Interactive,AFE,0,Dir,2030,-0.009132665838753273,-0.02345687444808194,-0.021861377693007625,-0.01893398222061282,-0.013751279072303835,-0.008848391177619819,-0.0038010686659032122,5.976635176189201e-4,0.0030899473810648464,0.0056228624918097485
SSP585,Interactive,AFE,0,Dir,2031,-0.011306342621447918,-0.028548194695799247,-0.02665983199381351,-0.022992687168467606,-0.016811856242196693,-0.0109612674236082,-0.004876659631067981,4.063407704332908e-4,0.003486791736522974,0.006487150857855715
SSP585,Interactive,AFE,0,Dir,2032,-0.013683149562246921,-0.03402074935681223,-0.03173814653139774,-0.027479493000870603,-0.020227797689340354,-0.013247195855063343,-0.00608359295478203,1.628332420638115e-4,0.0038510493897451286,0.007320404703364938
SSP585,Interactive,AFE,0,Dir,2033,-0.01632850317680623,-0.04000762721430549,-0.03738764951845235,-0.03232815408939856,-0.023971644630341626,-0.01580078136535934,-0.007446615406998397,-7.680344398082128e-5,0.004191113071056328,0.00814354159487396
SSP585,Interactive,AFE,0,Dir,2034,-0.019250225283033107,-0.04650504838358244,-0.043536359034670555,-0.037595510971539486,-0.02797182551649363,-0.018651876197065098,-0.00899144510837463,-4.699143990868236e-4,0.004463345500838998,0.008946684160021234
SSP585,Interactive,AFE,0,Dir,2035,-0.02245535901736362,-0.05351751556343497,-0.05017248953743312,-0.043361258413153934,-0.032469284105567736,-0.02178824028245202,-0.010756153869207252,-9.952147091565776e-4,0.0046552717696988054,0.00972052626758512
SSP585,Interactive,AFE,0,Dir,2036,-0.025988610284831792,-0.061106172798548124,-0.05730597041052338,-0.04970633469728371,-0.037326608629748126,-0.025291355322249742,-0.012676271592817534,-0.0016455568254668317,0.00482187455241052,0.010860708057380852
SSP585,Interactive,AFE,0,Dir,2037,-0.029756439514207145,-0.06908569759201127,-0.06481882813909329,-0.056367013581779556,-0.04248874165488842,-0.028996175001737623,-0.01482329422147144,-0.0023702162888546634,0.004912778203591715,0.011738071731672597
SSP585,Interactive,AFE,0,Dir,2038,-0.03381536445678135,-0.07754782850739081,-0.07279343835178725,-0.06345405128357375,-0.04791963183482714,-0.03296973355553373,-0.017188310646063715,-0.003222837865316548,0.004929537790826452,0.01254724073224251
SSP585,Interactive,AFE,0,Dir,2039,-0.038168282815042254,-0.0864844830622867,-0.08122347411695996,-0.07096198578830595,-0.053790453448552183,-0.037167373587267405,-0.019766365275115938,-0.004206985982227667,0.004865843809516821,0.013317559649625376
SSP585,Interactive,AFE,0,Dir,2040,-0.042817228509860916,-0.0958860665318008,-0.09010123072709701,-0.07887815345505012,-0.05990023005749859,-0.04162396855445727,-0.022554275234738103,-0.005250972299388151,0.004715838914227096,0.014042854022852455
SSP585,Interactive,AFE,0,Dir,2041,-0.04761418457016675,-0.10570384950528802,-0.09917361993888335,-0.08710377402447857,-0.06638647627355052,-0.046185082512892495,-0.025343708001733356,-0.00601311023774904,0.004606694253802351,0.014932622242478263
SSP585,Interactive,AFE,0,Dir,2042,-0.05279055073938477,-0.11592387845480169,-0.1088255479695506,-0.09574617196378635,-0.07322524824435073,-0.051226426737910724,-0.028446714105657522,-0.007226174492240108,0.004328884765303713,0.015634900169726424
SSP585,Interactive,AFE,0,Dir,2043,-0.05825124968734241,-0.12654834672872775,-0.1188704104340538,-0.10475944143121402,-0.08039507533609935,-0.05654325483026296,-0.03172156648712535,-0.008617228744846744,0.003954913599960454,0.016359574748847132
SSP585,Interactive,AFE,0,Dir,2044,-0.06399412849119679,-0.1375567432184101,-0.12929320135367947,-0.11404313690587423,-0.08788998481021496,-0.06213825581181531,-0.035257529091231504,-0.010142171957127858,0.00348019677931618,0.01705133172104761
SSP585,Interactive,AFE,0,Dir,2045,-0.0700162121432063,-0.14893302812035164,-0.14007476931516977,-0.12363952985023521,-0.09566828943009259,-0.06800347102256071,-0.03899669986282239,-0.011799041738358575,0.002900540700581674,0.017690728490178616
SSP585,Interactive,AFE,0,Dir,2046,-0.07572153282085259,-0.1597199941509733,-0.15040301641595413,-0.1332649058622185,-0.10307933147154932,-0.07360599248918126,-0.0421849201288812,-0.012826350530011892,0.0026283345229841885,0.01877861426976462
SSP585,Interactive,AFE,0,Dir,2047,-0.08215979327767897,-0.1714882458931827,-0.1617188129258009,-0.1434839391422907,-0.11132605984515781,-0.07985767161035329,-0.04611650093116737,-0.014588718499270297,0.00200835914394509,0.019420297614143912
SSP585,Interactive,AFE,0,Dir,2048,-0.08884777269639921,-0.1837534481218837,-0.1733273418643304,-0.15401929486595115,-0.1197905827382135,-0.08625682100884391,-0.050234527502812376,-0.016465166020521966,0.0013251164634958065,0.0200110956492696
SSP585,Interactive,AFE,0,Dir,2049,-0.09577888446062544,-0.19630034359241286,-0.18520547728750486,-0.16485945056088996,-0.12848965008616905,-0.09293319861707094,-0.054538467885985126,-0.018454030476597823,5.46024378127587e-4,0.020547925051125553
SSP585,Interactive,AFE,0,Dir,2050,-0.10294587180480452,-0.20910797290291563,-0.19732461695722933,-0.17590812271629294,-0.1374081449283265,-0.09983199480297811,-0.05901863613687289,-0.02055312786926195,-3.312781715403865e-4,0.021027965385899537
SSP585,Interactive,AFE,0,Dir,2051,-0.10897679317452236,-0.22093509350657997,-0.20826000100469064,-0.18574849119469444,-0.14503026890363332,-0.10527095013989268,-0.06254657736152053,-0.021643161054314727,-2.1913041501681705e-4,0.022680928640842833
SSP585,Interactive,AFE,0,Dir,2052,-0.11635212996740729,-0.23398637810143247,-0.2209207126563668,-0.1970554507151487,-0.15427613135883325,-0.11218979640635796,-0.06719574671102715,-0.023937426916359736,-0.0010990504623078273,0.023369152382638925
SSP585,Interactive,AFE,0,Dir,2053,-0.12391587245447921,-0.24700800475017984,-0.23315457590765204,-0.20854816691286548,-0.16372493402865204,-0.11932788298378694,-0.07172215906741766,-0.02635801448161,-0.002053226027235668,0.024052862413411546
SSP585,Interactive,AFE,0,Dir,2054,-0.13165798005589824,-0.26011327587917066,-0.2455972391465208,-0.2202632602141947,-0.17347310407927177,-0.1265017753978288,-0.07680410572004018,-0.028900068067667345,-0.002886390406009027,0.02473617964021434
SSP585,Interactive,AFE,0,Dir,2055,-0.1395679707484263,-0.27376550744781575,-0.25805722344503174,-0.23210548022833274,-0.1832510998630357,-0.13382195292731996,-0.08184429317168937,-0.03153392511375697,-0.003796080522372266,0.02542375254755747
SSP585,Interactive,AFE,0,Dir,2056,-0.14532850557831645,-0.2855951497844779,-0.2677512915615189,-0.2417073124753607,-0.19091971858868417,-0.13910174850221085,-0.08503104941261566,-0.032124231650381196,-0.00306228337448348,0.028684300560360743
SSP585,Interactive,AFE,0,Dir,2057,-0.15321616316797648,-0.2986111223762462,-0.280067405572775,-0.25346497365741066,-0.20095153632349344,-0.14690574661880718,-0.08944358688037271,-0.03444156500262767,-0.0035420627387302995,0.029792520940209014
SSP585,Interactive,AFE,0,Dir,2058,-0.16121398897293038,-0.311965318977793,-0.29333412759750105,-0.26531291579984834,-0.2111179312972666,-0.1546333693669934,-0.09424658394951749,-0.035928816946239416,-0.003995252144423338,0.03095758828519576
SSP585,Interactive,AFE,0,Dir,2059,-0.1693097901364029,-0.3253479118401936,-0.3066972761304091,-0.27717120110822296,-0.22136205996774574,-0.16206277433690142,-0.09872058174162451,-0.0369805824350741,-0.0044134723643915064,0.0321879485853347
SSP585,Interactive,AFE,0,Dir,2060,-0.1774911703126104,-0.33917284341814397,-0.3198207732295284,-0.288986419442093,-0.23123794140723797,-0.16993947093585088,-0.10350249072375856,-0.038942126322801994,-0.00478787471310195,0.03349264280227917
SSP585,Interactive,AFE,0,Dir,2061,-0.18230343938074,-0.3499375186888485,-0.32889404339477524,-0.29668872319999706,-0.2372538962481832,-0.17429427951589055,-0.10390583260607911,-0.037423257126652065,-0.001228443260880516,0.038907657869854936
SSP585,Interactive,AFE,0,Dir,2062,-0.1902133942971359,-0.3630454436384497,-0.3408534976279102,-0.3074817491759018,-0.24668774596401383,-0.18168932014743927,-0.1085651738817087,-0.039142513893629306,0.0012517599583927144,0.04095020488140349
SSP585,Interactive,AFE,0,Dir,2063,-0.1981471745999186,-0.3760802120584371,-0.3538121935412647,-0.319432368122485,-0.2567507388518869,-0.18886003169084947,-0.11357192865642185,-0.04091264902687454,0.0023281002861485363,0.04314167907460691
SSP585,Interactive,AFE,0,Dir,2064,-0.2060918605779486,-0.38899795221583766,-0.3668655925075691,-0.3304509219284487,-0.26617554296082746,-0.19572451754066172,-0.11904746642177297,-0.04094615550820812,0.002850677312014241,0.045460227985518006
SSP585,Interactive,AFE,0,Dir,2065,-0.214034534361771,-0.4018006719832855,-0.3798893372803556,-0.3410314437925316,-0.2760057981063342,-0.2028974361708537,-0.12344942408704476,-0.04062859908338149,0.003292117078007169,0.04795187920960476
SSP585,Interactive,AFE,0,Dir,2066,-0.2176468893440351,-0.4107895064613079,-0.388739466008812,-0.34789718320695606,-0.2815249685272714,-0.20559646663525977,-0.1241884802860875,-0.03780223104228247,0.009979187537671729,0.05559441157179417
SSP585,Interactive,AFE,0,Dir,2067,-0.22516557685318372,-0.42303150969216347,-0.4013933713153271,-0.35899508062706614,-0.2903884435546644,-0.21270112071514052,-0.12738120966142027,-0.03908154654132264,0.01200271190578618,0.059374333546734014
SSP585,Interactive,AFE,0,Dir,2068,-0.23262702654752299,-0.43495265663541133,-0.4130418623304809,-0.3701788527076767,-0.2989304411549295,-0.21903009724538458,-0.13150049229291041,-0.04039002948791849,0.011814800893400151,0.06308830447533467
SSP585,Interactive,AFE,0,Dir,2069,-0.24001874944800106,-0.44635980588299573,-0.42617825385772895,-0.3815037291381477,-0.30780226200216787,-0.2250693590270728,-0.13417747151858514,-0.042039496609145306,0.01299448372720105,0.0666986296078464
SSP585,Interactive,AFE,0,Dir,2070,-0.2473283837610014,-0.4575445924169919,-0.43728645090571633,-0.3923517619302586,-0.3172001996895092,-0.23169639272411635,-0.13721599935060116,-0.04181777480012321,0.014687896104702435,0.06956996482099317
SSP585,Interactive,AFE,0,Dir,2071,-0.2493923623012716,-0.4650429680011914,-0.44415561719896607,-0.3978986239890223,-0.3222903511458874,-0.23403885715623385,-0.1344301832309579,-0.03588695267922455,0.026592377049953618,0.07798899186073419
SSP585,Interactive,AFE,0,Dir,2072,-0.256165121333764,-0.4771642082012204,-0.4560627631017996,-0.40754805332099525,-0.3307894674494334,-0.24071580302359208,-0.13754278378666163,-0.03538231989234287,0.028565042900803195,0.0844959598649177
SSP585,Interactive,AFE,0,Dir,2073,-0.2628101722786569,-0.4880630271617981,-0.46630853143445544,-0.4169948555998453,-0.33824724841893195,-0.24749754450333528,-0.14034211918986098,-0.03289361545214584,0.03418603107193015,0.09398918347401013
SSP585,Interactive,AFE,0,Dir,2074,-0.26931610238908077,-0.4992408702657976,-0.4768823540968281,-0.42634152496697203,-0.346427293174686,-0.2538923820450773,-0.14453481242952365,-0.03368066112182918,0.040201531897606675,0.10183816183971463
SSP585,Interactive,AFE,0,Dir,2075,-0.2756716559247574,-0.5103256727925359,-0.486958827124298,-0.4366863097833279,-0.3543509626658803,-0.25831171667306985,-0.1469744080194923,-0.030346003828563145,0.04619291012875814,0.12296541652064565
SSP585,Interactive,AFE,0,Dir,2076,-0.2759088992134452,-0.5177966960141085,-0.4921305765175163,-0.44132760775331914,-0.35682950732161645,-0.2571962080082349,-0.1435997464856055,-0.022799712589305222,0.0607670569083278,0.13163951832953166
SSP585,Interactive,AFE,0,Dir,2077,-0.28165175127515363,-0.5284747598659241,-0.5029941716078361,-0.4488148418318203,-0.36413334583817075,-0.2622643678495093,-0.14443311039512272,-0.020742497115859255,0.07031286742889964,0.1435409079931187
SSP585,Interactive,AFE,0,Dir,2078,-0.28720742766226015,-0.5398150206423726,-0.5136774372204979,-0.45861439746347293,-0.37122947718999605,-0.2658729288764701,-0.14512936353870678,-0.019170672456064797,0.07946983822900303,0.15598059882261794
SSP585,Interactive,AFE,0,Dir,2079,-0.29256549293356504,-0.5509739452380223,-0.5241775449956837,-0.46890279213559716,-0.3793389298385993,-0.27078404515801197,-0.14638217825464428,-0.017340989895009477,0.0891991521314277,0.16727650343009065
SSP585,Interactive,AFE,0,Dir,2080,-0.2977155998077887,-0.5619021488602998,-0.5344609519889013,-0.4793551532293327,-0.38635525589343966,-0.27531615670024434,-0.14578226083584778,-0.0138049966892994,0.09788642228005076,0.1768556078801482
SSP585,Interactive,AFE,0,Dir,2081,-0.29593835301868443,-0.5688916735545522,-0.5379368260291497,-0.48313181060457405,-0.3885216734836344,-0.2719152987721503,-0.13890483177895843,0.001596322781165223,0.11822898026620397,0.1980462421286957
SSP585,Interactive,AFE,0,Dir,2082,-0.300381127973286,-0.5782109161166136,-0.5461930970840175,-0.49173860707809347,-0.3960656279621293,-0.27693353130726345,-0.1377300720551977,0.012051807878658914,0.13189643234675857,0.2098784794452469
SSP585,Interactive,AFE,0,Dir,2083,-0.30458262747941034,-0.5892008232809839,-0.5554704233075525,-0.500787394615865,-0.4023396862170126,-0.28058989503949955,-0.1349434250373848,0.019443074400656492,0.14350600241351316,0.22435837861847038
SSP585,Interactive,AFE,0,Dir,2084,-0.3085327434815047,-0.5998667473812838,-0.5646521885129249,-0.5105016031259707,-0.40842038248413876,-0.28348162143923106,-0.1323058683565454,0.026018479869652077,0.15910582753907304,0.2365006686379152
SSP585,Interactive,AFE,0,Dir,2085,-0.3122213127889165,-0.6079801113328801,-0.5717822113159609,-0.5179150344802499,-0.4165176453330323,-0.2855576765844979,-0.12933219608837437,0.030807161894605244,0.17587960434830702,0.2583026129275403
SSP585,Interactive,AFE,0,Dir,2086,-0.30851271236030764,-0.612016976187658,-0.5746674290626389,-0.5192648665272752,-0.4177158196022048,-0.28000879560369873,-0.11842441109684776,0.048925393831217114,0.19912468946765027,0.30204937147821076
SSP585,Interactive,AFE,0,Dir,2087,-0.31143247112299155,-0.6197593472471508,-0.5833555591210331,-0.5276127175753996,-0.42216991941015036,-0.28205392786664646,-0.1132516931566474,0.05931058050353704,0.21505792901238988,0.3360660712154667
SSP585,Interactive,AFE,0,Dir,2088,-0.3140592125125644,-0.6285686821910315,-0.5901118620204322,-0.5336670190910715,-0.42609095100732186,-0.28265847826728996,-0.10822134025624999,0.07003650751658627,0.23915644914756967,0.3633095239233167
SSP585,Interactive,AFE,0,Dir,2089,-0.3163822476487549,-0.6376179848228664,-0.5947121454451425,-0.5410253572289064,-0.4299718259613955,-0.2832018039406064,-0.10137730297452396,0.08324406471541868,0.2585751099416787,0.39346167193880316
SSP585,Interactive,AFE,0,Dir,2090,-0.31839063326264927,-0.6464646390366349,-0.6029588158461293,-0.5480644052793124,-0.4349867262975957,-0.2840855142326635,-0.09606393701589253,0.09726850157076611,0.28730223627331947,0.43853432891679417
SSP585,Interactive,AFE,0,Dir,2091,-0.31274031970664706,-0.6509896235303996,-0.6069504220726054,-0.550380795706245,-0.4326728936737225,-0.2767462797216435,-0.08078700189812965,0.11859238337927246,0.3244899491161505,0.4767137963914276
SSP585,Interactive,AFE,0,Dir,2092,-0.31393183014984105,-0.6577460872137197,-0.6151295847239936,-0.5574630163257868,-0.43776962747874587,-0.2775589309183315,-0.07432572252260986,0.13441313383603992,0.34469424697769313,0.5201753280857685
SSP585,Interactive,AFE,0,Dir,2093,-0.3147763092504714,-0.6642705383395227,-0.6231238093210155,-0.5646486104989039,-0.44038819701388293,-0.27762680447941557,-0.06739276472937544,0.14946967816433684,0.36247857064975075,0.5642772940850023
SSP585,Interactive,AFE,0,Dir,2094,-0.31526142928896417,-0.6705655633958493,-0.630903938441955,-0.5710521309097859,-0.443391062709674,-0.27776635175584347,-0.05785419160635277,0.1681733427068549,0.3951865523320081,0.6052874246449256
SSP585,Interactive,AFE,0,Dir,2095,-0.31537436309229505,-0.6771506060847317,-0.6350504015582585,-0.5765756548659302,-0.44676466120549496,-0.275945202092819,-0.048121799625824746,0.19465019070998602,0.4186225263532632,0.6492273654927527
SSP585,Interactive,AFE,0,Dir,2096,-0.3075044820502071,-0.6811931901405297,-0.6343274286424084,-0.5761323116020515,-0.4434862615244797,-0.26552271233860136,-0.028418324870091466,0.23354415520101884,0.4761458808110293,0.7127650519626177
SSP585,Interactive,AFE,0,Dir,2097,-0.3066624618566738,-0.6871161556699763,-0.6386875633429675,-0.5826060866250307,-0.4455101892494749,-0.26392266035901935,-0.018320695268387643,0.2590016938949026,0.513285376577609,0.7739320696515967
SSP585,Interactive,AFE,0,Dir,2098,-0.30540794796804904,-0.6931188973315047,-0.6443554588695406,-0.5885689805327022,-0.4485570310964275,-0.26245526475604564,-0.005134590390929339,0.29189262864187565,0.5449442041586371,0.8441382947844783
SSP585,Interactive,AFE,0,Dir,2099,-0.3037255124268521,-0.7015705768759106,-0.6482062776664974,-0.5936270502038722,-0.45060756351541364,-0.2591875269020719,0.010992404201126516,0.3239827587201616,0.5914515540049283,0.9065693936962586
SSP585,Interactive,AFE,0,Dir,2100,-0.3015989021538874,-0.7070459189793733,-0.6533409728629909,-0.5982563282877467,-0.4533516739781691,-0.2532820447609725,0.025410633359085555,0.35439223444811063,0.6336811327989074,0.9826732171660674
SSP585,Interactive,AFE,0,IE,2021,8.636476794698922e-5,-1.4694698153122633e-5,2.249968375306337e-6,1.788962425888219e-5,5.1854311821475374e-5,9.150843042943224e-5,1.2532096928066783e-4,1.5615991697967013e-4,1.7763848673863487e-4,1.9775295567690525e-4
SSP585,Interactive,AFE,0,IE,2022,2.6465850608958785e-4,-3.561812568023125e-5,1.1739041780461929e-5,5.8709005994161964e-5,1.6324923059538032e-4,2.8049237287564033e-4,3.822570006732917e-4,4.746258951272564e-4,5.368751013745286e-4,6.007764418699879e-4
SSP585,Interactive,AFE,0,IE,2023,5.403301246380554e-4,-5.465905964768256e-5,3.389795400732809e-5,1.278855720110217e-4,3.3919117526937104e-4,5.717052857139304e-4,7.763432670560566e-4,9.56355297501843e-4,0.001081606708617616,0.001215226484269774
