ISO_C3,start,end,avg_level,trend_annual,Pvalue,avg_vol_withinYr,avg_vol_btwYr,inter_quartile,mad
UKR,0.570425931048,0.548108813256,0.5630036475457627,-1.8722279278318767e-4,0.7050948292926138,0.24404645397559321,0.06390976061017459,0.07757138442,0.05031311420276933
URY,1.044557378448,1.217441087688,1.1666670198101694,0.0028697158213816525,0.06415079902574045,0.5996292601240678,0.20319190904038464,0.2899870887,0.16073599222931342
USA,0.904809130032,1.044325462824,0.9789531840813559,0.0020540268605540746,4.145685816115355e-4,0.20857510241105084,0.07929430408985122,0.11115121451999999,0.06188207152422868
UZB,0.321467633328,0.32240803007999996,0.3176010184616949,5.673197236095758e-4,0.2633112306522206,0.26525113616338986,0.06584164095413533,0.07179719490000003,0.0464605113720655
VCT,1.62823002948,1.644380026332,1.6090390072088137,0.0014485038658211427,0.4227466958807975,0.982826744540339,0.23394080471476117,0.2918500103999999,0.18624493572134448
VEN,1.17474827952,1.086264880872,1.1438489799701694,-7.34240453800148e-4,0.5901138812147121,0.7419339856230508,0.17620433930807425,0.19879643808000003,0.13747513036019535
VIR,2.15859003204,2.39469004932,2.219091567498305,0.0065997197747516565,0.04471035779588129,1.1820847550318645,0.4320659369991722,0.5957500433999998,0.34864505049307676
VNM,1.79696430576,1.91365237272,1.863894944237288,0.0012772950553361152,0.3977770612810977,1.3983871606901694,0.1956345696627293,0.27601150800000007,0.16268339283792013
VUT,2.91879761484,2.67088514484,2.5775049758684747,-0.005208516044002114,0.19895212796936024,1.3567691280284746,0.5273230876816346,0.5597728086,0.39057786836835384
WSM,3.04269003744,3.2187900714,3.092555983342373,0.0025453189150204734,0.5302060604666485,1.7377277551159322,0.524442001089688,0.6720999792,0.40213893123929906
YEM,0.38666968879200003,0.30152087544,0.3004312732718644,-6.240017963459561e-4,0.3796588991045433,0.2717201210359322,0.0920150870189148,0.05811887856000009,0.06123952870117783
ZAF,0.667681663716,0.635908657908,0.6918099919240678,-0.0010510735016107658,0.16726657885456908,0.4862242343064407,0.09909014442327511,0.1389956805599999,0.07987659847749497
ZMB,1.034986024704,0.973162566072,0.9782134145145762,-0.0013850808559462044,0.16462073821409057,1.1543753141918645,0.12977900748379878,0.16910964095999992,0.10249846783004886
ZWE,0.698996724744,0.690243006612,0.7218027499505085,-8.595302483459996e-4,0.4823113073666112,0.8769542836657627,0.1582895347228149,0.19642245893999988,0.12570737752829647
