Model,Scenario,Region,Variable,Unit,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099
IIASA-WiC POP,SSP1,AGO,Population,million,0.0016347011212694477,0.0016347011212694477,0.0016347011212694477,0.0016347011212694477,0.0016347011212694477,0.0017544732967108845,0.0017544732967108845,0.0017544732967108845,0.0017544732967108845,0.0017544732967108845,0.0018655616911834507,0.0018655616911834507,0.0018655616911834507,0.0018655616911834507,0.0018655616911834507,0.001971928103269148,0.001971928103269148,0.001971928103269148,0.001971928103269148,0.001971928103269148,0.0020730678466377964,0.0020730678466377964,0.0020730678466377964,0.0020730678466377964,0.0020730678466377964,0.002169107315887875,0.002169107315887875,0.002169107315887875,0.002169107315887875,0.002169107315887875,0.002260457519391519,0.002260457519391519,0.002260457519391519,0.002260457519391519,0.002260457519391519,0.0023483655799927503,0.0023483655799927503,0.0023483655799927503,0.0023483655799927503,0.0023483655799927503,0.0024334718378943064,0.0024334718378943064,0.0024334718378943064,0.0024334718378943064,0.0024334718378943064,0.0025158371691944574,0.0025158371691944574,0.0025158371691944574,0.0025158371691944574,0.0025158371691944574,0.002594927452284283,0.002594927452284283,0.002594927452284283,0.002594927452284283,0.002594927452284283,0.002670864429565289,0.002670864429565289,0.002670864429565289,0.002670864429565289,0.002670864429565289,0.002744057331125378,0.002744057331125378,0.002744057331125378,0.002744057331125378,0.002744057331125378,0.002815673035832528,0.002815673035832528,0.002815673035832528,0.002815673035832528,0.002815673035832528,0.0028851612962255686,0.0028851612962255686,0.0028851612962255686,0.0028851612962255686,0.0028851612962255686,0.0029522636905333333,0.0029522636905333333,0.0029522636905333333,0.0029522636905333333,0.0029522636905333333
IIASA-WiC POP,SSP2,AGO,Population,million,0.0016575484753627574,0.0016575484753627574,0.0016575484753627574,0.0016575484753627574,0.0016575484753627574,0.0017953670089478563,0.0017953670089478563,0.0017953670089478563,0.0017953670089478563,0.0017953670089478563,0.0019274848201872373,0.0019274848201872373,0.0019274848201872373,0.0019274848201872373,0.0019274848201872373,0.002051461147275183,0.002051461147275183,0.002051461147275183,0.002051461147275183,0.002051461147275183,0.0021717160221245988,0.0021717160221245988,0.0021717160221245988,0.0021717160221245988,0.0021717160221245988,0.0022868935625988828,0.0022868935625988828,0.0022868935625988828,0.0022868935625988828,0.0022868935625988828,0.0023991555164619245,0.0023991555164619245,0.0023991555164619245,0.0023991555164619245,0.0023991555164619245,0.002504889528645833,0.002504889528645833,0.002504889528645833,0.002504889528645833,0.002504889528645833,0.002605499782546149,0.002605499782546149,0.002605499782546149,0.002605499782546149,0.002605499782546149,0.002698915631972687,0.002698915631972687,0.002698915631972687,0.002698915631972687,0.002698915631972687,0.0027858372394798867,0.0027858372394798867,0.0027858372394798867,0.0027858372394798867,0.0027858372394798867,0.002864088582058416,0.002864088582058416,0.002864088582058416,0.002864088582058416,0.002864088582058416,0.0029381637536882903,0.0029381637536882903,0.0029381637536882903,0.0029381637536882903,0.0029381637536882903,0.0030076025837791507,0.0030076025837791507,0.0030076025837791507,0.0030076025837791507,0.0030076025837791507,0.0030677280730452947,0.0030677280730452947,0.0030677280730452947,0.0030677280730452947,0.0030677280730452947,0.0031190666872480508,0.0031190666872480508,0.0031190666872480508,0.0031190666872480508,0.0031190666872480508
IIASA-WiC POP,SSP3,AGO,Population,million,0.0016580322204077153,0.0016580322204077153,0.0016580322204077153,0.0016580322204077153,0.0016580322204077153,0.0018104991171571504,0.0018104991171571504,0.0018104991171571504,0.0018104991171571504,0.0018104991171571504,0.001961220087380918,0.001961220087380918,0.001961220087380918,0.001961220087380918,0.001961220087380918,0.002102162780985358,0.002102162780985358,0.002102162780985358,0.002102162780985358,0.002102162780985358,0.00223486116336588,0.00223486116336588,0.00223486116336588,0.00223486116336588,0.00223486116336588,0.0023642526539729104,0.0023642526539729104,0.0023642526539729104,0.0023642526539729104,0.0023642526539729104,0.0024886338584558655,0.0024886338584558655,0.0024886338584558655,0.0024886338584558655,0.0024886338584558655,0.0026040489049311624,0.0026040489049311624,0.0026040489049311624,0.0026040489049311624,0.0026040489049311624,0.0027082671640984725,0.0027082671640984725,0.0027082671640984725,0.0027082671640984725,0.0027082671640984725,0.002800814465618824,0.002800814465618824,0.002800814465618824,0.002800814465618824,0.002800814465618824,0.002881974401442314,0.002881974401442314,0.002881974401442314,0.002881974401442314,0.002881974401442314,0.0029528147325195474,0.0029528147325195474,0.0029528147325195474,0.0029528147325195474,0.0029528147325195474,0.003013231816179967,0.003013231816179967,0.003013231816179967,0.003013231816179967,0.003013231816179967,0.003064397903050818,0.003064397903050818,0.003064397903050818,0.003064397903050818,0.003064397903050818,0.003100077683184995,0.003100077683184995,0.003100077683184995,0.003100077683184995,0.003100077683184995,0.0031273401307075977,0.0031273401307075977,0.0031273401307075977,0.0031273401307075977,0.0031273401307075977
IIASA-WiC POP,SSP4,AGO,Population,million,0.0016833423120800072,0.0016833423120800072,0.0016833423120800072,0.0016833423120800072,0.0016833423120800072,0.0018602304734417023,0.0018602304734417023,0.0018602304734417023,0.0018602304734417023,0.0018602304734417023,0.0020422601976508967,0.0020422601976508967,0.0020422601976508967,0.0020422601976508967,0.0020422601976508967,0.002217079724413038,0.002217079724413038,0.002217079724413038,0.002217079724413038,0.002217079724413038,0.002388656604353463,0.002388656604353463,0.002388656604353463,0.002388656604353463,0.002388656604353463,0.0025645437657639946,0.0025645437657639946,0.0025645437657639946,0.0025645437657639946,0.0025645437657639946,0.0027438770004546906,0.0027438770004546906,0.0027438770004546906,0.0027438770004546906,0.0027438770004546906,0.0029207269835541637,0.0029207269835541637,0.0029207269835541637,0.0029207269835541637,0.0029207269835541637,0.003092631590428877,0.003092631590428877,0.003092631590428877,0.003092631590428877,0.003092631590428877,0.003259310928308439,0.003259310928308439,0.003259310928308439,0.003259310928308439,0.003259310928308439,0.0034216278638699704,0.0034216278638699704,0.0034216278638699704,0.0034216278638699704,0.0034216278638699704,0.0035808509889070548,0.0035808509889070548,0.0035808509889070548,0.0035808509889070548,0.0035808509889070548,0.003736503900471555,0.003736503900471555,0.003736503900471555,0.003736503900471555,0.003736503900471555,0.00388858048628413,0.00388858048628413,0.00388858048628413,0.00388858048628413,0.00388858048628413,0.004027300765617516,0.004027300765617516,0.004027300765617516,0.004027300765617516,0.004027300765617516,0.00415917095614069,0.00415917095614069,0.00415917095614069,0.00415917095614069,0.00415917095614069
IIASA-WiC POP,SSP5,AGO,Population,million,0.0016362823611617574,0.0016362823611617574,0.0016362823611617574,0.0016362823611617574,0.0016362823611617574,0.0017573987371236031,0.0017573987371236031,0.0017573987371236031,0.0017573987371236031,0.0017573987371236031,0.001868854647516604,0.001868854647516604,0.001868854647516604,0.001868854647516604,0.001868854647516604,0.001975010395111501,0.001975010395111501,0.001975010395111501,0.001975010395111501,0.001975010395111501,0.002075369719791975,0.002075369719791975,0.002075369719791975,0.002075369719791975,0.002075369719791975,0.002169672128686227,0.002169672128686227,0.002169672128686227,0.002169672128686227,0.002169672128686227,0.0022578215323121862,0.0022578215323121862,0.0022578215323121862,0.0022578215323121862,0.0022578215323121862,0.0023409295881022902,0.0023409295881022902,0.0023409295881022902,0.0023409295881022902,0.0023409295881022902,0.0024194129391398697,0.0024194129391398697,0.0024194129391398697,0.0024194129391398697,0.0024194129391398697,0.0024931498073451153,0.0024931498073451153,0.0024931498073451153,0.0024931498073451153,0.0024931498073451153,0.0025616068065941544,0.0025616068065941544,0.0025616068065941544,0.0025616068065941544,0.0025616068065941544,0.0026243781871137456,0.0026243781871137456,0.0026243781871137456,0.0026243781871137456,0.0026243781871137456,0.0026817135332802035,0.0026817135332802035,0.0026817135332802035,0.0026817135332802035,0.0026817135332802035,0.0027342132019979315,0.0027342132019979315,0.0027342132019979315,0.0027342132019979315,0.0027342132019979315,0.002781340866216788,0.002781340866216788,0.002781340866216788,0.002781340866216788,0.002781340866216788,0.0028226607852516647,0.0028226607852516647,0.0028226607852516647,0.0028226607852516647,0.0028226607852516647
IIASA-WiC POP,SSP1,ALB,Population,million,2.1578347388517913e-4,2.1578347388517913e-4,2.1578347388517913e-4,2.1578347388517913e-4,2.1578347388517913e-4,2.0836578343511294e-4,2.0836578343511294e-4,2.0836578343511294e-4,2.0836578343511294e-4,2.0836578343511294e-4,2.0161140383095414e-4,2.0161140383095414e-4,2.0161140383095414e-4,2.0161140383095414e-4,2.0161140383095414e-4,1.9542070264191925e-4,1.9542070264191925e-4,1.9542070264191925e-4,1.9542070264191925e-4,1.9542070264191925e-4,1.8990255493731923e-4,1.8990255493731923e-4,1.8990255493731923e-4,1.8990255493731923e-4,1.8990255493731923e-4,1.849423755678824e-4,1.849423755678824e-4,1.849423755678824e-4,1.849423755678824e-4,1.849423755678824e-4,1.8037797341446168e-4,1.8037797341446168e-4,1.8037797341446168e-4,1.8037797341446168e-4,1.8037797341446168e-4,1.7612889609086644e-4,1.7612889609086644e-4,1.7612889609086644e-4,1.7612889609086644e-4,1.7612889609086644e-4,1.721902577021136e-4,1.721902577021136e-4,1.721902577021136e-4,1.721902577021136e-4,1.721902577021136e-4,1.6826617478094217e-4,1.6826617478094217e-4,1.6826617478094217e-4,1.6826617478094217e-4,1.6826617478094217e-4,1.6437601423740752e-4,1.6437601423740752e-4,1.6437601423740752e-4,1.6437601423740752e-4,1.6437601423740752e-4,1.6037079660801828e-4,1.6037079660801828e-4,1.6037079660801828e-4,1.6037079660801828e-4,1.6037079660801828e-4,1.5584896935599835e-4,1.5584896935599835e-4,1.5584896935599835e-4,1.5584896935599835e-4,1.5584896935599835e-4,1.5050455185054468e-4,1.5050455185054468e-4,1.5050455185054468e-4,1.5050455185054468e-4,1.5050455185054468e-4,1.4451035243774098e-4,1.4451035243774098e-4,1.4451035243774098e-4,1.4451035243774098e-4,1.4451035243774098e-4,1.3834811651213726e-4,1.3834811651213726e-4,1.3834811651213726e-4,1.3834811651213726e-4,1.3834811651213726e-4
IIASA-WiC POP,SSP2,ALB,Population,million,2.148199636638369e-4,2.148199636638369e-4,2.148199636638369e-4,2.148199636638369e-4,2.148199636638369e-4,2.06937719038421e-4,2.06937719038421e-4,2.06937719038421e-4,2.06937719038421e-4,2.06937719038421e-4,1.997371650113976e-4,1.997371650113976e-4,1.997371650113976e-4,1.997371650113976e-4,1.997371650113976e-4,1.9282388412396784e-4,1.9282388412396784e-4,1.9282388412396784e-4,1.9282388412396784e-4,1.9282388412396784e-4,1.8630642114128332e-4,1.8630642114128332e-4,1.8630642114128332e-4,1.8630642114128332e-4,1.8630642114128332e-4,1.8025023267731623e-4,1.8025023267731623e-4,1.8025023267731623e-4,1.8025023267731623e-4,1.8025023267731623e-4,1.7463381863276834e-4,1.7463381863276834e-4,1.7463381863276834e-4,1.7463381863276834e-4,1.7463381863276834e-4,1.6962599996329792e-4,1.6962599996329792e-4,1.6962599996329792e-4,1.6962599996329792e-4,1.6962599996329792e-4,1.650569393110433e-4,1.650569393110433e-4,1.650569393110433e-4,1.650569393110433e-4,1.650569393110433e-4,1.6050130313793577e-4,1.6050130313793577e-4,1.6050130313793577e-4,1.6050130313793577e-4,1.6050130313793577e-4,1.5582214454066366e-4,1.5582214454066366e-4,1.5582214454066366e-4,1.5582214454066366e-4,1.5582214454066366e-4,1.5095646248010542e-4,1.5095646248010542e-4,1.5095646248010542e-4,1.5095646248010542e-4,1.5095646248010542e-4,1.460503218755142e-4,1.460503218755142e-4,1.460503218755142e-4,1.460503218755142e-4,1.460503218755142e-4,1.412816348475232e-4,1.412816348475232e-4,1.412816348475232e-4,1.412816348475232e-4,1.412816348475232e-4,1.3680599414054074e-4,1.3680599414054074e-4,1.3680599414054074e-4,1.3680599414054074e-4,1.3680599414054074e-4,1.3259090469165078e-4,1.3259090469165078e-4,1.3259090469165078e-4,1.3259090469165078e-4,1.3259090469165078e-4
IIASA-WiC POP,SSP3,ALB,Population,million,2.1704273966344524e-4,2.1704273966344524e-4,2.1704273966344524e-4,2.1704273966344524e-4,2.1704273966344524e-4,2.1085762449997702e-4,2.1085762449997702e-4,2.1085762449997702e-4,2.1085762449997702e-4,2.1085762449997702e-4,2.048412862198375e-4,2.048412862198375e-4,2.048412862198375e-4,2.048412862198375e-4,2.048412862198375e-4,1.985710538787208e-4,1.985710538787208e-4,1.985710538787208e-4,1.985710538787208e-4,1.985710538787208e-4,1.920368399321578e-4,1.920368399321578e-4,1.920368399321578e-4,1.920368399321578e-4,1.920368399321578e-4,1.8565003333995548e-4,1.8565003333995548e-4,1.8565003333995548e-4,1.8565003333995548e-4,1.8565003333995548e-4,1.7985220159145331e-4,1.7985220159145331e-4,1.7985220159145331e-4,1.7985220159145331e-4,1.7985220159145331e-4,1.7484613467134112e-4,1.7484613467134112e-4,1.7484613467134112e-4,1.7484613467134112e-4,1.7484613467134112e-4,1.7025421001904634e-4,1.7025421001904634e-4,1.7025421001904634e-4,1.7025421001904634e-4,1.7025421001904634e-4,1.656051207887247e-4,1.656051207887247e-4,1.656051207887247e-4,1.656051207887247e-4,1.656051207887247e-4,1.6076693113291652e-4,1.6076693113291652e-4,1.6076693113291652e-4,1.6076693113291652e-4,1.6076693113291652e-4,1.5596873769477414e-4,1.5596873769477414e-4,1.5596873769477414e-4,1.5596873769477414e-4,1.5596873769477414e-4,1.5161563476928124e-4,1.5161563476928124e-4,1.5161563476928124e-4,1.5161563476928124e-4,1.5161563476928124e-4,1.4782826401547576e-4,1.4782826401547576e-4,1.4782826401547576e-4,1.4782826401547576e-4,1.4782826401547576e-4,1.4470599124407236e-4,1.4470599124407236e-4,1.4470599124407236e-4,1.4470599124407236e-4,1.4470599124407236e-4,1.4206557696972872e-4,1.4206557696972872e-4,1.4206557696972872e-4,1.4206557696972872e-4,1.4206557696972872e-4
IIASA-WiC POP,SSP4,ALB,Population,million,2.1367421563372923e-4,2.1367421563372923e-4,2.1367421563372923e-4,2.1367421563372923e-4,2.1367421563372923e-4,2.0465434530274473e-4,2.0465434530274473e-4,2.0465434530274473e-4,2.0465434530274473e-4,2.0465434530274473e-4,1.9586894478749008e-4,1.9586894478749008e-4,1.9586894478749008e-4,1.9586894478749008e-4,1.9586894478749008e-4,1.8756014540410596e-4,1.8756014540410596e-4,1.8756014540410596e-4,1.8756014540410596e-4,1.8756014540410596e-4,1.7969846700216104e-4,1.7969846700216104e-4,1.7969846700216104e-4,1.7969846700216104e-4,1.7969846700216104e-4,1.7206864795788493e-4,1.7206864795788493e-4,1.7206864795788493e-4,1.7206864795788493e-4,1.7206864795788493e-4,1.6468415235191885e-4,1.6468415235191885e-4,1.6468415235191885e-4,1.6468415235191885e-4,1.6468415235191885e-4,1.5769462239188006e-4,1.5769462239188006e-4,1.5769462239188006e-4,1.5769462239188006e-4,1.5769462239188006e-4,1.5099309506009834e-4,1.5099309506009834e-4,1.5099309506009834e-4,1.5099309506009834e-4,1.5099309506009834e-4,1.4426571407385343e-4,1.4426571407385343e-4,1.4426571407385343e-4,1.4426571407385343e-4,1.4426571407385343e-4,1.3724620699226287e-4,1.3724620699226287e-4,1.3724620699226287e-4,1.3724620699226287e-4,1.3724620699226287e-4,1.2996281625298695e-4,1.2996281625298695e-4,1.2996281625298695e-4,1.2996281625298695e-4,1.2996281625298695e-4,1.224927042995945e-4,1.224927042995945e-4,1.224927042995945e-4,1.224927042995945e-4,1.224927042995945e-4,1.1499618165956373e-4,1.1499618165956373e-4,1.1499618165956373e-4,1.1499618165956373e-4,1.1499618165956373e-4,1.0767271271080374e-4,1.0767271271080374e-4,1.0767271271080374e-4,1.0767271271080374e-4,1.0767271271080374e-4,1.006428326351516e-4,1.006428326351516e-4,1.006428326351516e-4,1.006428326351516e-4,1.006428326351516e-4
IIASA-WiC POP,SSP5,ALB,Population,million,2.136100699612832e-4,2.136100699612832e-4,2.136100699612832e-4,2.136100699612832e-4,2.136100699612832e-4,2.0437402715655934e-4,2.0437402715655934e-4,2.0437402715655934e-4,2.0437402715655934e-4,2.0437402715655934e-4,1.9601367463124774e-4,1.9601367463124774e-4,1.9601367463124774e-4,1.9601367463124774e-4,1.9601367463124774e-4,1.885709700401944e-4,1.885709700401944e-4,1.885709700401944e-4,1.885709700401944e-4,1.885709700401944e-4,1.821504600984591e-4,1.821504600984591e-4,1.821504600984591e-4,1.821504600984591e-4,1.821504600984591e-4,1.765765729696064e-4,1.765765729696064e-4,1.765765729696064e-4,1.765765729696064e-4,1.765765729696064e-4,1.7147198150743327e-4,1.7147198150743327e-4,1.7147198150743327e-4,1.7147198150743327e-4,1.7147198150743327e-4,1.6665172567832817e-4,1.6665172567832817e-4,1.6665172567832817e-4,1.6665172567832817e-4,1.6665172567832817e-4,1.6217311980539224e-4,1.6217311980539224e-4,1.6217311980539224e-4,1.6217311980539224e-4,1.6217311980539224e-4,1.5751952450106206e-4,1.5751952450106206e-4,1.5751952450106206e-4,1.5751952450106206e-4,1.5751952450106206e-4,1.5282565755608555e-4,1.5282565755608555e-4,1.5282565755608555e-4,1.5282565755608555e-4,1.5282565755608555e-4,1.4793347028386415e-4,1.4793347028386415e-4,1.4793347028386415e-4,1.4793347028386415e-4,1.4793347028386415e-4,1.4256700878472988e-4,1.4256700878472988e-4,1.4256700878472988e-4,1.4256700878472988e-4,1.4256700878472988e-4,1.3638311601979413e-4,1.3638311601979413e-4,1.3638311601979413e-4,1.3638311601979413e-4,1.3638311601979413e-4,1.2970380971044073e-4,1.2970380971044073e-4,1.2970380971044073e-4,1.2970380971044073e-4,1.2970380971044073e-4,1.228273554612483e-4,1.228273554612483e-4,1.228273554612483e-4,1.228273554612483e-4,1.228273554612483e-4
IIASA-WiC POP,SSP1,ARE,Population,million,7.280780448594226e-4,7.280780448594226e-4,7.280780448594226e-4,7.280780448594226e-4,7.280780448594226e-4,7.744989570470381e-4,7.744989570470381e-4,7.744989570470381e-4,7.744989570470381e-4,7.744989570470381e-4,8.161324620670894e-4,8.161324620670894e-4,8.161324620670894e-4,8.161324620670894e-4,8.161324620670894e-4,8.545225471371478e-4,8.545225471371478e-4,8.545225471371478e-4,8.545225471371478e-4,8.545225471371478e-4,8.890155039425657e-4,8.890155039425657e-4,8.890155039425657e-4,8.890155039425657e-4,8.890155039425657e-4,9.182956309517373e-4,9.182956309517373e-4,9.182956309517373e-4,9.182956309517373e-4,9.182956309517373e-4,9.417834227914308e-4,9.417834227914308e-4,9.417834227914308e-4,9.417834227914308e-4,9.417834227914308e-4,9.597842763824095e-4,9.597842763824095e-4,9.597842763824095e-4,9.597842763824095e-4,9.597842763824095e-4,9.734481315901827e-4,9.734481315901827e-4,9.734481315901827e-4,9.734481315901827e-4,9.734481315901827e-4,9.803333661150542e-4,9.803333661150542e-4,9.803333661150542e-4,9.803333661150542e-4,9.803333661150542e-4,9.798707796549564e-4,9.798707796549564e-4,9.798707796549564e-4,9.798707796549564e-4,9.798707796549564e-4,9.726931707747049e-4,9.726931707747049e-4,9.726931707747049e-4,9.726931707747049e-4,9.726931707747049e-4,9.609524495224266e-4,9.609524495224266e-4,9.609524495224266e-4,9.609524495224266e-4,9.609524495224266e-4,9.468104534597902e-4,9.468104534597902e-4,9.468104534597902e-4,9.468104534597902e-4,9.468104534597902e-4,9.313786401992951e-4,9.313786401992951e-4,9.313786401992951e-4,9.313786401992951e-4,9.313786401992951e-4,9.134603577879036e-4,9.134603577879036e-4,9.134603577879036e-4,9.134603577879036e-4,9.134603577879036e-4
IIASA-WiC POP,SSP2,ARE,Population,million,7.25239027434959e-4,7.25239027434959e-4,7.25239027434959e-4,7.25239027434959e-4,7.25239027434959e-4,7.696675066544431e-4,7.696675066544431e-4,7.696675066544431e-4,7.696675066544431e-4,7.696675066544431e-4,8.083274121136808e-4,8.083274121136808e-4,8.083274121136808e-4,8.083274121136808e-4,8.083274121136808e-4,8.428874036129365e-4,8.428874036129365e-4,8.428874036129365e-4,8.428874036129365e-4,8.428874036129365e-4,8.73887510527394e-4,8.73887510527394e-4,8.73887510527394e-4,8.73887510527394e-4,8.73887510527394e-4,9.004174435314594e-4,9.004174435314594e-4,9.004174435314594e-4,9.004174435314594e-4,9.004174435314594e-4,9.228150709694709e-4,9.228150709694709e-4,9.228150709694709e-4,9.228150709694709e-4,9.228150709694709e-4,9.41822533425659e-4,9.41822533425659e-4,9.41822533425659e-4,9.41822533425659e-4,9.41822533425659e-4,9.579702102889404e-4,9.579702102889404e-4,9.579702102889404e-4,9.579702102889404e-4,9.579702102889404e-4,9.672524813899402e-4,9.672524813899402e-4,9.672524813899402e-4,9.672524813899402e-4,9.672524813899402e-4,9.692010275151611e-4,9.692010275151611e-4,9.692010275151611e-4,9.692010275151611e-4,9.692010275151611e-4,9.651984356115525e-4,9.651984356115525e-4,9.651984356115525e-4,9.651984356115525e-4,9.651984356115525e-4,9.575061233502334e-4,9.575061233502334e-4,9.575061233502334e-4,9.575061233502334e-4,9.575061233502334e-4,9.478000860572634e-4,9.478000860572634e-4,9.478000860572634e-4,9.478000860572634e-4,9.478000860572634e-4,9.367199646342412e-4,9.367199646342412e-4,9.367199646342412e-4,9.367199646342412e-4,9.367199646342412e-4,9.235301971946989e-4,9.235301971946989e-4,9.235301971946989e-4,9.235301971946989e-4,9.235301971946989e-4
IIASA-WiC POP,SSP3,ARE,Population,million,6.861854670210811e-4,6.861854670210811e-4,6.861854670210811e-4,6.861854670210811e-4,6.861854670210811e-4,7.036200414740158e-4,7.036200414740158e-4,7.036200414740158e-4,7.036200414740158e-4,7.036200414740158e-4,7.152982457378137e-4,7.152982457378137e-4,7.152982457378137e-4,7.152982457378137e-4,7.152982457378137e-4,7.235911192360642e-4,7.235911192360642e-4,7.235911192360642e-4,7.235911192360642e-4,7.235911192360642e-4,7.292209732558964e-4,7.292209732558964e-4,7.292209732558964e-4,7.292209732558964e-4,7.292209732558964e-4,7.316152323405482e-4,7.316152323405482e-4,7.316152323405482e-4,7.316152323405482e-4,7.316152323405482e-4,7.304140123307554e-4,7.304140123307554e-4,7.304140123307554e-4,7.304140123307554e-4,7.304140123307554e-4,7.269354607967172e-4,7.269354607967172e-4,7.269354607967172e-4,7.269354607967172e-4,7.269354607967172e-4,7.225514875884728e-4,7.225514875884728e-4,7.225514875884728e-4,7.225514875884728e-4,7.225514875884728e-4,7.157478209652396e-4,7.157478209652396e-4,7.157478209652396e-4,7.157478209652396e-4,7.157478209652396e-4,7.077973311070066e-4,7.077973311070066e-4,7.077973311070066e-4,7.077973311070066e-4,7.077973311070066e-4,6.999036676604601e-4,6.999036676604601e-4,6.999036676604601e-4,6.999036676604601e-4,6.999036676604601e-4,6.92842194940576e-4,6.92842194940576e-4,6.92842194940576e-4,6.92842194940576e-4,6.92842194940576e-4,6.861081932143588e-4,6.861081932143588e-4,6.861081932143588e-4,6.861081932143588e-4,6.861081932143588e-4,6.78425185251885e-4,6.78425185251885e-4,6.78425185251885e-4,6.78425185251885e-4,6.78425185251885e-4,6.681805525507189e-4,6.681805525507189e-4,6.681805525507189e-4,6.681805525507189e-4,6.681805525507189e-4
IIASA-WiC POP,SSP4,ARE,Population,million,7.22663564881932e-4,7.22663564881932e-4,7.22663564881932e-4,7.22663564881932e-4,7.22663564881932e-4,7.639714565489895e-4,7.639714565489895e-4,7.639714565489895e-4,7.639714565489895e-4,7.639714565489895e-4,7.98052072715541e-4,7.98052072715541e-4,7.98052072715541e-4,7.98052072715541e-4,7.98052072715541e-4,8.275231250660932e-4,8.275231250660932e-4,8.275231250660932e-4,8.275231250660932e-4,8.275231250660932e-4,8.520373349452991e-4,8.520373349452991e-4,8.520373349452991e-4,8.520373349452991e-4,8.520373349452991e-4,8.709054270138612e-4,8.709054270138612e-4,8.709054270138612e-4,8.709054270138612e-4,8.709054270138612e-4,8.836697242878096e-4,8.836697242878096e-4,8.836697242878096e-4,8.836697242878096e-4,8.836697242878096e-4,8.913338728481086e-4,8.913338728481086e-4,8.913338728481086e-4,8.913338728481086e-4,8.913338728481086e-4,8.949442015283025e-4,8.949442015283025e-4,8.949442015283025e-4,8.949442015283025e-4,8.949442015283025e-4,8.907186153550987e-4,8.907186153550987e-4,8.907186153550987e-4,8.907186153550987e-4,8.907186153550987e-4,8.78576856870255e-4,8.78576856870255e-4,8.78576856870255e-4,8.78576856870255e-4,8.78576856870255e-4,8.595628575365375e-4,8.595628575365375e-4,8.595628575365375e-4,8.595628575365375e-4,8.595628575365375e-4,8.359041891075614e-4,8.359041891075614e-4,8.359041891075614e-4,8.359041891075614e-4,8.359041891075614e-4,8.092736828424423e-4,8.092736828424423e-4,8.092736828424423e-4,8.092736828424423e-4,8.092736828424423e-4,7.80427180688411e-4,7.80427180688411e-4,7.80427180688411e-4,7.80427180688411e-4,7.80427180688411e-4,7.488427280674093e-4,7.488427280674093e-4,7.488427280674093e-4,7.488427280674093e-4,7.488427280674093e-4
IIASA-WiC POP,SSP5,ARE,Population,million,7.663659786110962e-4,7.663659786110962e-4,7.663659786110962e-4,7.663659786110962e-4,7.663659786110962e-4,8.367863507629964e-4,8.367863507629964e-4,8.367863507629964e-4,8.367863507629964e-4,8.367863507629964e-4,9.002432362829033e-4,9.002432362829033e-4,9.002432362829033e-4,9.002432362829033e-4,9.002432362829033e-4,9.589642335216206e-4,9.589642335216206e-4,9.589642335216206e-4,9.589642335216206e-4,9.589642335216206e-4,0.0010112840807955722,0.0010112840807955722,0.0010112840807955722,0.0010112840807955722,0.0010112840807955722,0.0010546902806283958,0.0010546902806283958,0.0010546902806283958,0.0010546902806283958,0.0010546902806283958,0.0010891245925933803,0.0010891245925933803,0.0010891245925933803,0.0010891245925933803,0.0010891245925933803,0.0011159432927456872,0.0011159432927456872,0.0011159432927456872,0.0011159432927456872,0.0011159432927456872,0.0011373702578581773,0.0011373702578581773,0.0011373702578581773,0.0011373702578581773,0.0011373702578581773,0.0011503325275295437,0.0011503325275295437,0.0011503325275295437,0.0011503325275295437,0.0011503325275295437,0.0011537152450464643,0.0011537152450464643,0.0011537152450464643,0.0011537152450464643,0.0011537152450464643,0.0011478652671904213,0.0011478652671904213,0.0011478652671904213,0.0011478652671904213,0.0011478652671904213,0.0011349775450852895,0.0011349775450852895,0.0011349775450852895,0.0011349775450852895,0.0011349775450852895,0.0011175180119609115,0.0011175180119609115,0.0011175180119609115,0.0011175180119609115,0.0011175180119609115,0.001096470470254337,0.001096470470254337,0.001096470470254337,0.001096470470254337,0.001096470470254337,0.0010699861324165731,0.0010699861324165731,0.0010699861324165731,0.0010699861324165731,0.0010699861324165731
